sku_id,sku_name,category,is_perishable,avg_daily_demand,lead_time_days,std_dev_demand,current_stock,unit_cost_inr,unit_sp_inr,stockout_hours_last_30d
SKU-00275,Hand Wash 250ml - Pack 11,Personal Care,No,13,4,1.9,65,75.46,101.52,21
SKU-00276,Milk 500ml - Pack 12,Dairy,Yes,33,1,2.0,114,28.44,47.13,2
SKU-00277,Curd 400g - Pack 1,Dairy,Yes,17,2,1.6,45,22.2,36.94,6
SKU-00278,Paneer 200g - Pack 2,Dairy,Yes,17,2,1.5,59,55.37,71.48,5
SKU-00279,Butter 100g - Pack 3,Dairy,Yes,11,3,0.8,47,49.81,73.8,5
SKU-00280,Cheese Slices 200g - Pack 4,Dairy,Yes,8,3,1.1,31,88.48,101.7,2
SKU-00281,Bread White 400g - Pack 5,Bakery,Yes,28,1,2.9,45,31.59,41.71,15
SKU-00282,Bread Brown 400g - Pack 6,Bakery,Yes,16,1,1.4,43,33.15,47.92,3
SKU-00283,Croissant 2pc - Pack 7,Bakery,Yes,9,1,1.7,19,59.82,71.88,8
SKU-00284,Muffin 2pc - Pack 8,Bakery,Yes,9,2,1.8,23,48.16,69.38,5
SKU-00285,Burger Buns 4pc - Pack 9,Bakery,Yes,9,2,1.5,24,31.06,51.15,1
SKU-00286,Cola 500ml - Pack 10,Beverages,No,43,2,4.9,308,29.54,38.61,6
SKU-00287,Orange Juice 1L - Pack 11,Beverages,No,10,4,2.5,50,73.47,97.02,10
SKU-00288,Mineral Water 1L - Pack 12,Beverages,No,42,2,6.2,307,12.0,21.27,1
SKU-00289,Energy Drink 250ml - Pack 1,Beverages,No,17,3,2.5,77,66.67,82.51,36
SKU-00290,Cold Coffee 250ml - Pack 2,Beverages,No,15,1,2.0,62,59.91,75.32,8
SKU-00291,Potato Chips 100g - Pack 3,Snacks,No,35,3,3.0,273,23.7,39.01,7
SKU-00292,Namkeen 200g - Pack 4,Snacks,No,14,4,2.4,80,46.72,64.07,6
SKU-00293,Biscuits 100g - Pack 5,Snacks,No,24,2,3.4,214,17.96,27.49,0
SKU-00294,Chocolate Bar 50g - Pack 6,Snacks,No,26,1,4.2,165,30.18,47.52,2
SKU-00295,Cookies 200g - Pack 7,Snacks,No,16,4,2.0,118,53.28,69.11,3
SKU-00296,Shampoo 180ml - Pack 8,Personal Care,No,10,3,2.4,42,91.4,125.24,13
SKU-00297,Soap 100g - Pack 9,Personal Care,No,22,4,2.6,138,26.22,44.47,12
SKU-00298,Toothpaste 100g - Pack 10,Personal Care,No,16,5,2.5,92,65.04,91.79,6
SKU-00299,Face Wash 100ml - Pack 11,Personal Care,No,7,6,1.9,31,121.28,148.03,6
SKU-00300,Hand Wash 250ml - Pack 12,Personal Care,No,13,5,1.9,72,73.8,106.77,3
SKU-00301,Milk 500ml - Pack 1,Dairy,Yes,31,2,2.4,96,27.98,48.95,1
SKU-00302,Curd 400g - Pack 2,Dairy,Yes,17,2,1.7,50,24.52,38.06,8
SKU-00303,Paneer 200g - Pack 3,Dairy,Yes,8,2,1.4,30,59.92,71.68,30
SKU-00304,Butter 100g - Pack 4,Dairy,Yes,10,3,1.3,43,56.51,63.28,5
SKU-00305,Cheese Slices 200g - Pack 5,Dairy,Yes,8,1,1.6,34,83.71,100.79,13
SKU-00306,Bread White 400g - Pack 6,Bakery,Yes,22,1,2.7,37,30.47,39.28,5
SKU-00307,Bread Brown 400g - Pack 7,Bakery,Yes,19,3,1.6,57,28.62,45.88,1
SKU-00308,Croissant 2pc - Pack 8,Bakery,Yes,11,2,2.1,25,54.45,70.94,7
SKU-00309,Muffin 2pc - Pack 9,Bakery,Yes,11,3,1.9,23,50.11,69.22,5
SKU-00310,Burger Buns 4pc - Pack 10,Bakery,Yes,14,2,1.8,48,36.55,52.04,3
SKU-00311,Cola 500ml - Pack 11,Beverages,No,35,3,4.9,285,29.87,40.75,6
SKU-00312,Orange Juice 1L - Pack 12,Beverages,No,25,3,3.4,131,76.05,98.09,7
SKU-00313,Mineral Water 1L - Pack 1,Beverages,No,52,1,6.8,364,11.86,18.24,7
SKU-00314,Energy Drink 250ml - Pack 2,Beverages,No,16,2,2.4,77,65.93,92.18,12
SKU-00315,Cold Coffee 250ml - Pack 3,Beverages,No,12,3,2.1,57,60.79,81.63,3
SKU-00316,Potato Chips 100g - Pack 4,Snacks,No,36,2,3.9,277,22.79,40.28,10
SKU-00317,Namkeen 200g - Pack 5,Snacks,No,20,2,2.5,128,48.16,66.81,4
SKU-00318,Biscuits 100g - Pack 6,Snacks,No,48,3,3.8,447,18.44,26.57,1
SKU-00319,Chocolate Bar 50g - Pack 7,Snacks,No,29,3,3.7,194,32.4,46.9,7
SKU-00320,Cookies 200g - Pack 8,Snacks,No,12,5,1.9,83,43.23,71.89,5
SKU-00321,Shampoo 180ml - Pack 9,Personal Care,No,14,3,2.0,68,91.41,127.07,8
SKU-00322,Soap 100g - Pack 10,Personal Care,No,23,3,2.5,158,28.48,40.15,11
SKU-00323,Toothpaste 100g - Pack 11,Personal Care,No,16,4,2.6,84,64.31,87.03,2
SKU-00324,Face Wash 100ml - Pack 12,Personal Care,No,6,5,1.6,32,103.3,144.29,3
SKU-00325,Hand Wash 250ml - Pack 1,Personal Care,No,10,4,2.1,53,73.29,94.93,4
SKU-00326,Milk 500ml - Pack 2,Dairy,Yes,36,1,1.7,115,25.6,46.76,2
SKU-00327,Curd 400g - Pack 3,Dairy,Yes,22,1,0.8,66,26.36,40.15,7
SKU-00328,Paneer 200g - Pack 4,Dairy,Yes,20,3,1.0,67,60.62,74.72,1
SKU-00329,Butter 100g - Pack 5,Dairy,Yes,7,2,1.7,29,51.24,66.98,16
SKU-00330,Cheese Slices 200g - Pack 6,Dairy,Yes,12,3,1.0,52,74.39,106.14,1
SKU-00331,Bread White 400g - Pack 7,Bakery,Yes,25,1,2.3,62,26.14,40.44,11
SKU-00332,Bread Brown 400g - Pack 8,Bakery,Yes,15,2,1.9,35,32.93,42.52,7
SKU-00333,Croissant 2pc - Pack 9,Bakery,Yes,8,1,1.7,18,52.9,76.72,0
SKU-00334,Muffin 2pc - Pack 10,Bakery,Yes,10,1,1.5,25,47.46,57.73,4
SKU-00335,Burger Buns 4pc - Pack 11,Bakery,Yes,9,3,1.7,25,32.67,56.03,5
SKU-00336,Cola 500ml - Pack 12,Beverages,No,34,2,5.0,266,30.02,39.56,1
SKU-00337,Orange Juice 1L - Pack 1,Beverages,No,18,3,2.5,94,72.54,106.11,3
SKU-00338,Mineral Water 1L - Pack 2,Beverages,No,48,1,6.5,317,12.53,20.11,2
SKU-00339,Energy Drink 250ml - Pack 3,Beverages,No,16,3,2.5,76,60.3,92.27,5
SKU-00340,Cold Coffee 250ml - Pack 4,Beverages,No,10,3,2.1,44,51.82,71.32,9
SKU-00341,Potato Chips 100g - Pack 5,Snacks,No,38,1,3.4,284,23.8,38.36,1
SKU-00342,Namkeen 200g - Pack 6,Snacks,No,16,2,2.3,98,44.85,66.58,1
SKU-00343,Biscuits 100g - Pack 7,Snacks,No,40,3,4.9,372,18.18,28.79,27
SKU-00344,Chocolate Bar 50g - Pack 8,Snacks,No,25,2,3.8,166,32.29,43.41,2
SKU-00345,Cookies 200g - Pack 9,Snacks,No,11,3,2.2,81,48.84,68.54,6
SKU-00346,Shampoo 180ml - Pack 10,Personal Care,No,13,4,2.1,56,96.22,136.39,1
SKU-00347,Soap 100g - Pack 11,Personal Care,No,19,3,2.7,136,28.37,42.79,4
SKU-00348,Toothpaste 100g - Pack 12,Personal Care,No,15,4,2.3,83,61.74,91.45,4
SKU-00349,Face Wash 100ml - Pack 1,Personal Care,No,9,5,1.9,42,114.47,155.93,1
SKU-00350,Hand Wash 250ml - Pack 2,Personal Care,No,12,4,1.9,54,75.57,105.16,5
SKU-00351,Milk 500ml - Pack 3,Dairy,Yes,37,2,1.9,124,28.14,43.58,6
SKU-00352,Curd 400g - Pack 4,Dairy,Yes,21,1,1.6,60,22.44,39.43,8
SKU-00353,Paneer 200g - Pack 5,Dairy,Yes,16,2,1.6,57,51.39,71.92,10
SKU-00354,Butter 100g - Pack 6,Dairy,Yes,13,3,1.4,55,46.98,71.51,12
SKU-00355,Cheese Slices 200g - Pack 7,Dairy,Yes,8,2,2.0,29,91.2,115.26,2
SKU-00356,Bread White 400g - Pack 8,Bakery,Yes,24,1,2.3,68,28.27,39.43,2
SKU-00357,Bread Brown 400g - Pack 9,Bakery,Yes,19,1,1.8,43,29.09,42.76,17
SKU-00358,Croissant 2pc - Pack 10,Bakery,Yes,9,2,1.7,17,54.18,79.5,5
SKU-00359,Muffin 2pc - Pack 11,Bakery,Yes,11,2,1.7,31,42.38,65.47,0
SKU-00360,Burger Buns 4pc - Pack 12,Bakery,Yes,14,2,1.9,38,37.69,52.6,7
SKU-00361,Cola 500ml - Pack 1,Beverages,No,33,3,6.0,276,26.77,40.72,1
SKU-00362,Orange Juice 1L - Pack 2,Beverages,No,21,2,2.7,113,69.56,101.94,5
SKU-00363,Mineral Water 1L - Pack 3,Beverages,No,53,2,5.7,360,12.35,19.64,28
SKU-00364,Energy Drink 250ml - Pack 4,Beverages,No,19,2,2.8,100,60.91,94.31,22
SKU-00365,Cold Coffee 250ml - Pack 5,Beverages,No,14,2,2.3,48,54.67,72.74,6
SKU-00366,Potato Chips 100g - Pack 6,Snacks,No,35,2,3.6,273,24.45,34.19,3
SKU-00367,Namkeen 200g - Pack 7,Snacks,No,14,3,3.1,86,43.36,66.48,3
SKU-00368,Biscuits 100g - Pack 8,Snacks,No,35,2,4.6,314,17.55,26.68,7
SKU-00369,Chocolate Bar 50g - Pack 9,Snacks,No,22,1,2.9,139,31.76,46.16,9
SKU-00370,Cookies 200g - Pack 10,Snacks,No,15,2,2.6,99,50.57,73.13,15
SKU-00371,Shampoo 180ml - Pack 11,Personal Care,No,17,4,1.5,65,93.85,113.23,3
SKU-00372,Soap 100g - Pack 12,Personal Care,No,26,3,3.2,160,26.86,38.45,8
SKU-00373,Toothpaste 100g - Pack 1,Personal Care,No,19,4,2.9,97,71.5,96.85,8
SKU-00374,Face Wash 100ml - Pack 2,Personal Care,No,11,4,2.0,49,115.0,160.28,31
SKU-00375,Hand Wash 250ml - Pack 3,Personal Care,No,10,4,1.8,51,67.83,113.89,11
SKU-00376,Milk 500ml - Pack 4,Dairy,Yes,38,2,2.3,121,31.01,47.63,7
SKU-00377,Curd 400g - Pack 5,Dairy,Yes,17,2,1.5,46,25.75,38.32,5
SKU-00378,Paneer 200g - Pack 6,Dairy,Yes,15,3,1.6,57,53.36,79.89,15
SKU-00379,Butter 100g - Pack 7,Dairy,Yes,9,3,1.0,38,53.97,68.99,5
SKU-00380,Cheese Slices 200g - Pack 8,Dairy,Yes,9,2,1.5,35,83.76,99.7,11
SKU-00381,Bread White 400g - Pack 9,Bakery,Yes,21,1,2.5,44,29.02,45.53,5
SKU-00382,Bread Brown 400g - Pack 10,Bakery,Yes,14,1,1.6,34,30.81,44.93,5
SKU-00383,Croissant 2pc - Pack 11,Bakery,Yes,8,2,1.3,10,58.98,79.28,2
SKU-00384,Muffin 2pc - Pack 12,Bakery,Yes,10,3,1.9,28,50.36,65.0,10
SKU-00385,Burger Buns 4pc - Pack 1,Bakery,Yes,11,1,2.1,34,34.38,49.4,23
SKU-00386,Cola 500ml - Pack 2,Beverages,No,34,3,6.4,280,25.87,43.94,4
SKU-00387,Orange Juice 1L - Pack 3,Beverages,No,22,3,2.9,131,71.39,106.83,3
SKU-00388,Mineral Water 1L - Pack 4,Beverages,No,63,1,6.6,433,11.89,20.77,9
SKU-00389,Energy Drink 250ml - Pack 5,Beverages,No,21,2,1.8,96,65.85,85.6,4
SKU-00390,Cold Coffee 250ml - Pack 6,Beverages,No,14,1,2.0,49,52.74,71.52,4
SKU-00391,Potato Chips 100g - Pack 7,Snacks,No,41,1,5.0,296,25.26,41.02,21
SKU-00392,Namkeen 200g - Pack 8,Snacks,No,16,2,2.6,90,44.03,62.27,7
SKU-00393,Biscuits 100g - Pack 9,Snacks,No,47,2,3.5,438,18.2,29.95,5
SKU-00394,Chocolate Bar 50g - Pack 10,Snacks,No,23,1,3.3,148,27.93,43.3,5
SKU-00395,Cookies 200g - Pack 11,Snacks,No,17,3,2.2,114,51.15,71.52,2
SKU-00396,Shampoo 180ml - Pack 12,Personal Care,No,14,4,1.8,63,87.34,141.46,7
SKU-00397,Soap 100g - Pack 1,Personal Care,No,30,3,2.6,204,27.71,37.86,1
SKU-00398,Toothpaste 100g - Pack 2,Personal Care,No,20,4,2.7,108,59.35,91.47,11
SKU-00399,Face Wash 100ml - Pack 3,Personal Care,No,10,5,2.2,50,99.96,163.1,5
SKU-00400,Hand Wash 250ml - Pack 4,Personal Care,No,12,5,2.6,66,77.49,96.89,5
SKU-00401,Milk 500ml - Pack 5,Dairy,Yes,27,2,1.8,81,27.1,44.69,6
SKU-00402,Curd 400g - Pack 6,Dairy,Yes,12,2,1.6,31,24.01,38.24,2
SKU-00403,Paneer 200g - Pack 7,Dairy,Yes,18,3,2.0,67,53.39,78.08,1
SKU-00404,Butter 100g - Pack 8,Dairy,Yes,10,3,1.2,41,48.84,65.32,5
SKU-00405,Cheese Slices 200g - Pack 9,Dairy,Yes,7,4,0.7,26,80.53,107.66,2
SKU-00406,Bread White 400g - Pack 10,Bakery,Yes,34,1,2.8,58,32.44,38.21,1
SKU-00407,Bread Brown 400g - Pack 11,Bakery,Yes,17,1,1.7,46,29.07,41.17,2
SKU-00408,Croissant 2pc - Pack 12,Bakery,Yes,11,2,1.6,21,55.93,75.6,3
SKU-00409,Muffin 2pc - Pack 1,Bakery,Yes,7,2,1.7,17,49.15,62.31,2
SKU-00410,Burger Buns 4pc - Pack 2,Bakery,Yes,11,3,1.4,23,33.91,52.86,1
SKU-00411,Cola 500ml - Pack 3,Beverages,No,56,1,4.2,455,30.02,38.75,1
SKU-00412,Orange Juice 1L - Pack 4,Beverages,No,20,3,3.1,108,85.99,98.01,2
SKU-00413,Mineral Water 1L - Pack 5,Beverages,No,30,1,6.0,208,12.72,19.09,5
SKU-00414,Energy Drink 250ml - Pack 6,Beverages,No,16,1,2.5,85,73.27,92.61,5
SKU-00415,Cold Coffee 250ml - Pack 7,Beverages,No,16,2,2.4,69,55.64,70.24,6
SKU-00416,Potato Chips 100g - Pack 8,Snacks,No,27,1,5.0,215,27.88,37.55,5
SKU-00417,Namkeen 200g - Pack 9,Snacks,No,14,3,2.6,89,46.63,72.49,1
SKU-00418,Biscuits 100g - Pack 10,Snacks,No,33,3,4.7,294,17.11,26.99,17
SKU-00419,Chocolate Bar 50g - Pack 11,Snacks,No,27,1,4.0,163,29.25,45.08,5
SKU-00420,Cookies 200g - Pack 12,Snacks,No,16,4,1.9,110,51.44,73.13,1
SKU-00421,Shampoo 180ml - Pack 1,Personal Care,No,13,5,1.7,55,94.13,115.36,2
SKU-00422,Soap 100g - Pack 2,Personal Care,No,23,4,2.9,152,27.43,40.74,26
SKU-00423,Toothpaste 100g - Pack 3,Personal Care,No,17,5,2.3,95,62.04,103.14,2
SKU-00424,Face Wash 100ml - Pack 4,Personal Care,No,7,6,1.7,36,111.01,146.98,20
SKU-00425,Hand Wash 250ml - Pack 5,Personal Care,No,9,4,2.1,49,78.49,109.29,3
SKU-00426,Milk 500ml - Pack 6,Dairy,Yes,40,3,2.2,123,27.66,49.06,3
SKU-00427,Curd 400g - Pack 7,Dairy,Yes,26,1,1.6,74,26.6,36.37,20
SKU-00428,Paneer 200g - Pack 8,Dairy,Yes,14,3,1.5,54,51.77,80.28,6
SKU-00429,Butter 100g - Pack 9,Dairy,Yes,11,3,1.3,41,54.48,71.39,2
SKU-00430,Cheese Slices 200g - Pack 10,Dairy,Yes,9,3,1.5,35,73.43,98.42,9
SKU-00431,Bread White 400g - Pack 11,Bakery,Yes,27,1,2.8,75,25.25,36.43,2
SKU-00432,Bread Brown 400g - Pack 12,Bakery,Yes,18,1,1.1,50,30.41,40.46,5
SKU-00433,Croissant 2pc - Pack 1,Bakery,Yes,10,1,1.4,17,53.78,69.94,16
SKU-00434,Muffin 2pc - Pack 2,Bakery,Yes,12,1,1.9,29,45.0,60.99,1
SKU-00435,Burger Buns 4pc - Pack 3,Bakery,Yes,12,2,1.6,41,39.0,48.49,19
SKU-00436,Cola 500ml - Pack 4,Beverages,No,38,2,5.0,308,27.98,38.37,8
SKU-00437,Orange Juice 1L - Pack 5,Beverages,No,16,4,3.0,85,79.51,97.51,2
SKU-00438,Mineral Water 1L - Pack 6,Beverages,No,39,1,6.3,248,11.12,17.92,4
SKU-00439,Energy Drink 250ml - Pack 7,Beverages,No,17,2,2.2,78,66.81,87.52,16
SKU-00440,Cold Coffee 250ml - Pack 8,Beverages,No,11,2,1.6,44,56.38,72.02,0
SKU-00441,Potato Chips 100g - Pack 9,Snacks,No,32,3,4.0,243,26.58,40.02,18
SKU-00442,Namkeen 200g - Pack 10,Snacks,No,14,3,2.6,79,49.75,62.42,6
SKU-00443,Biscuits 100g - Pack 11,Snacks,No,36,2,5.0,337,18.04,30.64,4
SKU-00444,Chocolate Bar 50g - Pack 12,Snacks,No,33,3,3.4,231,32.49,48.49,7
SKU-00445,Cookies 200g - Pack 1,Snacks,No,16,4,2.4,113,49.94,71.88,9
SKU-00446,Shampoo 180ml - Pack 2,Personal Care,No,13,4,2.2,67,90.75,129.32,14
SKU-00447,Soap 100g - Pack 3,Personal Care,No,25,1,2.0,165,24.06,37.37,11
SKU-00448,Toothpaste 100g - Pack 4,Personal Care,No,17,4,2.3,92,65.84,83.67,5
SKU-00449,Face Wash 100ml - Pack 5,Personal Care,No,6,4,1.6,27,117.05,151.3,2
SKU-00450,Hand Wash 250ml - Pack 6,Personal Care,No,10,3,1.9,49,76.66,108.19,8
SKU-00451,Milk 500ml - Pack 7,Dairy,Yes,25,4,2.0,75,28.19,44.98,0
SKU-00452,Curd 400g - Pack 8,Dairy,Yes,22,1,1.2,68,25.6,38.79,0
SKU-00453,Paneer 200g - Pack 9,Dairy,Yes,17,3,1.6,62,59.33,77.1,0
SKU-00454,Butter 100g - Pack 10,Dairy,Yes,9,3,1.2,36,48.79,76.16,3
SKU-00455,Cheese Slices 200g - Pack 11,Dairy,Yes,13,3,1.2,47,79.93,100.57,3
SKU-00456,Bread White 400g - Pack 12,Bakery,Yes,34,1,3.2,83,29.92,42.48,22
SKU-00457,Bread Brown 400g - Pack 1,Bakery,Yes,17,1,1.3,45,30.78,49.29,4
SKU-00458,Croissant 2pc - Pack 2,Bakery,Yes,10,1,1.3,31,56.19,79.07,2
SKU-00459,Muffin 2pc - Pack 3,Bakery,Yes,10,2,1.6,23,46.05,61.24,9
SKU-00460,Burger Buns 4pc - Pack 4,Bakery,Yes,11,2,1.7,30,38.5,50.3,7
SKU-00461,Cola 500ml - Pack 5,Beverages,No,44,1,4.5,337,29.02,40.14,2
SKU-00462,Orange Juice 1L - Pack 6,Beverages,No,21,3,2.6,115,77.46,95.71,7
SKU-00463,Mineral Water 1L - Pack 7,Beverages,No,47,1,5.5,320,11.27,19.55,4
SKU-00464,Energy Drink 250ml - Pack 8,Beverages,No,15,2,2.7,78,68.26,86.67,5
SKU-00465,Cold Coffee 250ml - Pack 9,Beverages,No,7,2,2.1,25,52.36,77.87,7
SKU-00466,Potato Chips 100g - Pack 10,Snacks,No,33,2,3.9,242,23.22,42.51,3
SKU-00467,Namkeen 200g - Pack 11,Snacks,No,15,3,3.0,96,44.6,63.95,3
SKU-00468,Biscuits 100g - Pack 12,Snacks,No,40,2,4.3,378,15.94,26.29,6
SKU-00469,Chocolate Bar 50g - Pack 1,Snacks,No,36,2,3.1,247,30.58,47.9,1
SKU-00470,Cookies 200g - Pack 2,Snacks,No,13,3,2.3,96,42.74,70.49,11
SKU-00471,Shampoo 180ml - Pack 3,Personal Care,No,12,4,1.8,50,88.93,126.14,11
SKU-00472,Soap 100g - Pack 4,Personal Care,No,25,4,2.5,163,30.3,36.73,5
SKU-00473,Toothpaste 100g - Pack 5,Personal Care,No,14,4,2.2,75,70.56,91.48,8
SKU-00474,Face Wash 100ml - Pack 6,Personal Care,No,7,4,2.0,37,103.97,145.68,4
SKU-00475,Hand Wash 250ml - Pack 7,Personal Care,No,14,4,1.9,64,74.53,103.48,3
SKU-00476,Milk 500ml - Pack 8,Dairy,Yes,33,2,2.0,100,28.13,45.15,5
SKU-00477,Curd 400g - Pack 9,Dairy,Yes,19,2,1.5,54,24.6,39.06,4
SKU-00478,Paneer 200g - Pack 10,Dairy,Yes,19,3,1.6,72,54.47,72.66,2
SKU-00479,Butter 100g - Pack 11,Dairy,Yes,8,4,1.1,37,51.42,65.7,1
SKU-00480,Cheese Slices 200g - Pack 12,Dairy,Yes,7,4,1.2,29,79.3,103.32,1
SKU-00481,Bread White 400g - Pack 1,Bakery,Yes,28,1,2.3,78,29.68,43.39,2
SKU-00482,Bread Brown 400g - Pack 2,Bakery,Yes,15,2,1.8,37,32.13,38.9,5
SKU-00483,Croissant 2pc - Pack 3,Bakery,Yes,10,1,1.8,10,53.3,72.13,4
SKU-00484,Muffin 2pc - Pack 4,Bakery,Yes,11,2,1.8,31,42.64,65.37,10
SKU-00485,Burger Buns 4pc - Pack 5,Bakery,Yes,12,2,1.6,35,38.17,48.51,3
SKU-00486,Cola 500ml - Pack 6,Beverages,No,29,2,4.9,242,26.37,41.96,4
SKU-00487,Orange Juice 1L - Pack 7,Beverages,No,15,3,3.1,74,86.87,104.47,3
SKU-00488,Mineral Water 1L - Pack 8,Beverages,No,50,1,6.0,360,10.75,19.63,1
SKU-00489,Energy Drink 250ml - Pack 9,Beverages,No,19,1,2.5,94,60.42,82.33,5
SKU-00490,Cold Coffee 250ml - Pack 10,Beverages,No,13,2,2.3,55,53.94,75.09,3
SKU-00491,Potato Chips 100g - Pack 11,Snacks,No,23,3,5.1,163,24.5,45.02,4
SKU-00492,Namkeen 200g - Pack 12,Snacks,No,18,4,3.1,104,43.93,61.32,2
SKU-00493,Biscuits 100g - Pack 1,Snacks,No,26,2,5.2,244,17.41,26.94,2
SKU-00494,Chocolate Bar 50g - Pack 2,Snacks,No,13,2,3.5,87,31.9,45.45,14
SKU-00495,Cookies 200g - Pack 3,Snacks,No,16,1,1.9,110,49.57,67.37,1
SKU-00496,Shampoo 180ml - Pack 4,Personal Care,No,8,4,2.6,37,95.07,119.37,1
SKU-00497,Soap 100g - Pack 5,Personal Care,No,19,2,2.6,115,24.43,40.58,5
SKU-00498,Toothpaste 100g - Pack 6,Personal Care,No,18,5,2.6,95,65.57,87.04,14
SKU-00499,Face Wash 100ml - Pack 7,Personal Care,No,9,4,1.7,47,99.92,142.09,5
SKU-00500,Hand Wash 250ml - Pack 8,Personal Care,No,10,3,1.7,52,69.12,96.61,2
SKU-00501,Milk 500ml - Pack 9,Dairy,Yes,40,2,1.5,135,28.64,44.08,9
SKU-00502,Curd 400g - Pack 10,Dairy,Yes,23,2,1.5,64,25.76,35.95,2
SKU-00503,Paneer 200g - Pack 11,Dairy,Yes,19,4,1.3,71,51.19,77.83,5
SKU-00504,Butter 100g - Pack 12,Dairy,Yes,7,3,0.6,28,54.94,68.65,34
SKU-00505,Cheese Slices 200g - Pack 1,Dairy,Yes,11,2,1.4,40,80.74,115.2,0
SKU-00506,Bread White 400g - Pack 2,Bakery,Yes,25,1,2.1,63,28.43,41.59,3
SKU-00507,Bread Brown 400g - Pack 3,Bakery,Yes,16,2,1.6,44,30.95,40.73,4
SKU-00508,Croissant 2pc - Pack 4,Bakery,Yes,9,1,2.4,12,51.0,78.26,4
SKU-00509,Muffin 2pc - Pack 5,Bakery,Yes,13,1,2.0,25,49.61,67.99,4
SKU-00510,Burger Buns 4pc - Pack 6,Bakery,Yes,13,1,2.0,40,34.53,50.61,1
SKU-00511,Cola 500ml - Pack 7,Beverages,No,21,1,4.4,174,28.6,45.93,10
SKU-00512,Orange Juice 1L - Pack 8,Beverages,No,21,4,2.7,115,75.64,96.68,5
SKU-00513,Mineral Water 1L - Pack 9,Beverages,No,47,1,5.9,340,11.82,20.57,8
SKU-00514,Energy Drink 250ml - Pack 10,Beverages,No,16,2,2.3,82,64.98,91.67,6
SKU-00515,Cold Coffee 250ml - Pack 11,Beverages,No,14,1,1.4,53,59.08,77.7,1
SKU-00516,Potato Chips 100g - Pack 12,Snacks,No,46,2,4.2,381,27.61,41.56,8
SKU-00517,Namkeen 200g - Pack 1,Snacks,No,21,3,2.7,119,44.28,61.79,5
SKU-00518,Biscuits 100g - Pack 2,Snacks,No,27,2,3.6,239,18.54,29.11,7
SKU-00519,Chocolate Bar 50g - Pack 3,Snacks,No,29,1,4.0,195,32.45,45.06,2
SKU-00520,Cookies 200g - Pack 4,Snacks,No,10,4,2.5,72,47.9,77.21,4
SKU-00521,Shampoo 180ml - Pack 5,Personal Care,No,12,4,1.8,51,93.68,121.89,22
SKU-00522,Soap 100g - Pack 6,Personal Care,No,24,4,2.4,162,28.79,38.23,12
SKU-00523,Toothpaste 100g - Pack 7,Personal Care,No,18,4,2.5,93,60.93,93.91,0
SKU-00524,Face Wash 100ml - Pack 8,Personal Care,No,9,5,1.9,41,109.68,153.67,5
SKU-00525,Hand Wash 250ml - Pack 9,Personal Care,No,12,4,1.9,66,73.41,99.0,7
SKU-00526,Milk 500ml - Pack 10,Dairy,Yes,43,1,2.6,144,29.74,48.3,9
SKU-00527,Curd 400g - Pack 11,Dairy,Yes,22,3,1.9,53,25.14,37.65,5
SKU-00528,Paneer 200g - Pack 12,Dairy,Yes,20,2,0.9,56,58.53,72.1,5
SKU-00529,Butter 100g - Pack 1,Dairy,Yes,10,3,1.1,43,54.25,64.74,20
SKU-00530,Cheese Slices 200g - Pack 2,Dairy,Yes,7,3,1.3,29,74.86,114.02,2
SKU-00531,Bread White 400g - Pack 3,Bakery,Yes,29,2,2.3,72,25.93,42.9,4
SKU-00532,Bread Brown 400g - Pack 4,Bakery,Yes,14,1,2.0,32,30.56,44.5,1
SKU-00533,Croissant 2pc - Pack 5,Bakery,Yes,12,1,1.7,22,51.75,74.98,8
SKU-00534,Muffin 2pc - Pack 6,Bakery,Yes,13,2,1.6,26,46.23,65.64,7
SKU-00535,Burger Buns 4pc - Pack 7,Bakery,Yes,7,2,2.2,22,37.75,49.46,9
SKU-00536,Cola 500ml - Pack 8,Beverages,No,31,2,4.8,253,29.15,38.32,5
SKU-00537,Orange Juice 1L - Pack 9,Beverages,No,12,4,2.6,66,73.61,105.73,0
SKU-00538,Mineral Water 1L - Pack 10,Beverages,No,41,2,5.4,298,12.26,21.26,2
SKU-00539,Energy Drink 250ml - Pack 11,Beverages,No,15,1,2.3,77,68.27,86.94,11
SKU-00540,Cold Coffee 250ml - Pack 12,Beverages,No,15,2,1.9,70,57.1,81.06,1
SKU-00541,Potato Chips 100g - Pack 1,Snacks,No,32,2,4.3,241,25.94,41.41,18
SKU-00542,Namkeen 200g - Pack 2,Snacks,No,19,2,3.2,112,43.47,63.47,8
SKU-00543,Biscuits 100g - Pack 3,Snacks,No,39,1,4.5,360,16.24,28.67,1
SKU-00544,Chocolate Bar 50g - Pack 4,Snacks,No,30,3,3.9,198,29.58,43.7,13
SKU-00545,Cookies 200g - Pack 5,Snacks,No,12,2,1.9,78,46.61,69.71,18
SKU-00546,Shampoo 180ml - Pack 6,Personal Care,No,11,5,2.1,46,91.36,130.06,24
SKU-00547,Soap 100g - Pack 7,Personal Care,No,24,4,3.2,146,26.93,38.9,7
SKU-00548,Toothpaste 100g - Pack 8,Personal Care,No,17,3,2.6,93,62.35,83.1,4
SKU-00549,Face Wash 100ml - Pack 9,Personal Care,No,9,5,1.6,44,109.12,152.12,7
SKU-00550,Hand Wash 250ml - Pack 10,Personal Care,No,12,4,1.8,56,75.68,111.94,3
